first_name,last_name,payment_date,SUM(amount)
Jon,Stephens,2005-08-21 21:02:22,0.99
Jon,Stephens,2005-08-21 21:02:55,2.99
Jon,Stephens,2005-08-21 21:04:42,0.99
Jon,Stephens,2005-08-21 21:06:29,5.99
Mike,Hillyer,2005-08-21 21:07:23,4.99
Mike,Hillyer,2005-08-21 21:07:59,9.99
Jon,Stephens,2005-08-21 21:15:23,4.99
Mike,Hillyer,2005-08-21 21:22:07,2.99
Mike,Hillyer,2005-08-21 21:22:56,0.99
Jon,Stephens,2005-08-21 21:27:24,0.99
Mike,Hillyer,2005-08-21 21:27:43,3.99
Jon,Stephens,2005-08-21 21:28:18,6.99
Mike,Hillyer,2005-08-21 21:29:55,0.99
Mike,Hillyer,2005-08-21 21:30:39,2.99
Jon,Stephens,2005-08-21 21:39:25,0.99
Mike,Hillyer,2005-08-21 21:41:57,1.99
Jon,Stephens,2005-08-21 21:43:53,0.99
Jon,Stephens,2005-08-21 21:50:51,6.99
Jon,Stephens,2005-08-21 21:50:53,4.99
Jon,Stephens,2005-08-21 21:52:32,6.99
Jon,Stephens,2005-08-21 21:53:47,4.99
Jon,Stephens,2005-08-21 22:02:08,4.99
Jon,Stephens,2005-08-21 22:08:52,4.99
Jon,Stephens,2005-08-21 22:12:45,4.99
Mike,Hillyer,2005-08-21 22:15:36,0.99
Jon,Stephens,2005-08-21 22:16:57,4.99
Jon,Stephens,2005-08-21 22:21:11,5.99
Jon,Stephens,2005-08-21 22:21:49,2.99
Jon,Stephens,2005-08-21 22:22:29,0.99
Jon,Stephens,2005-08-21 22:22:33,4.99
Jon,Stephens,2005-08-21 22:25:09,4.99
Jon,Stephens,2005-08-21 22:25:53,5.99
Jon,Stephens,2005-08-21 22:27:11,0.99
Jon,Stephens,2005-08-21 22:29:13,5.99
Jon,Stephens,2005-08-21 22:33:22,0.99
Mike,Hillyer,2005-08-21 22:35:33,2.99
Mike,Hillyer,2005-08-21 22:39:01,4.99
Jon,Stephens,2005-08-21 22:41:56,5.99
Mike,Hillyer,2005-08-21 22:45:21,6.99
Jon,Stephens,2005-08-21 22:53:01,4.99
Jon,Stephens,2005-08-21 22:54:02,4.99
Mike,Hillyer,2005-08-21 23:00:02,4.99
Jon,Stephens,2005-08-21 23:02:02,7.99
Jon,Stephens,2005-08-21 23:08:33,3.99
Mike,Hillyer,2005-08-21 23:09:32,5.99
Jon,Stephens,2005-08-21 23:11:23,7.99
Mike,Hillyer,2005-08-21 23:11:42,5.99
Mike,Hillyer,2005-08-21 23:11:43,2.99
Mike,Hillyer,2005-08-21 23:17:26,7.99
Mike,Hillyer,2005-08-21 23:18:08,3.99
Jon,Stephens,2005-08-21 23:21:23,0.99
Jon,Stephens,2005-08-21 23:23:37,4.99
Jon,Stephens,2005-08-21 23:24:52,3.99
Mike,Hillyer,2005-08-21 23:28:58,11.99
Jon,Stephens,2005-08-21 23:30:28,6.99
Mike,Hillyer,2005-08-21 23:33:57,0.99
Jon,Stephens,2005-08-21 23:34:00,11.99
Jon,Stephens,2005-08-21 23:37:47,0.99
Mike,Hillyer,2005-08-21 23:40:28,1.99
Mike,Hillyer,2005-08-21 23:42:20,4.99
Jon,Stephens,2005-08-21 23:43:00,2.99
Jon,Stephens,2005-08-21 23:44:53,3.99
Mike,Hillyer,2005-08-21 23:47:16,1.99
Mike,Hillyer,2005-08-21 23:50:15,3.99
Mike,Hillyer,2005-08-21 23:50:39,5.99
Mike,Hillyer,2005-08-21 23:50:57,2.99
Mike,Hillyer,2005-08-21 23:52:32,4.99
Mike,Hillyer,2005-08-21 23:53:07,2.99
Jon,Stephens,2005-08-21 23:53:35,4.99
Mike,Hillyer,2005-08-21 23:55:50,2.99
Jon,Stephens,2005-08-21 23:56:30,5.99
Mike,Hillyer,2005-08-22 00:00:56,5.99
Mike,Hillyer,2005-08-22 00:06:33,0.99
Jon,Stephens,2005-08-22 00:15:12,4.99
Jon,Stephens,2005-08-22 00:17:20,0.99
Jon,Stephens,2005-08-22 00:21:57,4.99
Mike,Hillyer,2005-08-22 00:23:13,0.99
Jon,Stephens,2005-08-22 00:24:37,2.99
Jon,Stephens,2005-08-22 00:24:42,2.99
Mike,Hillyer,2005-08-22 00:25:59,6.99
Mike,Hillyer,2005-08-22 00:27:59,2.99
Mike,Hillyer,2005-08-22 00:29:39,4.99
Mike,Hillyer,2005-08-22 00:34:17,6.99
Mike,Hillyer,2005-08-22 00:35:55,4.99
Mike,Hillyer,2005-08-22 00:36:41,1.99
Jon,Stephens,2005-08-22 00:37:57,7.99
Mike,Hillyer,2005-08-22 00:39:31,1.99
Jon,Stephens,2005-08-22 00:40:22,4.99
Jon,Stephens,2005-08-22 00:40:49,4.99
Mike,Hillyer,2005-08-22 00:41:24,4.99
Mike,Hillyer,2005-08-22 00:44:08,0.99
Mike,Hillyer,2005-08-22 00:44:57,0.99
Mike,Hillyer,2005-08-22 00:46:18,4.99
Mike,Hillyer,2005-08-22 00:46:54,5.99
Mike,Hillyer,2005-08-22 00:48:23,2.99
Jon,Stephens,2005-08-22 00:49:10,0.99
Jon,Stephens,2005-08-22 00:51:25,1.99
Jon,Stephens,2005-08-22 00:52:01,4.99
Jon,Stephens,2005-08-22 00:53:08,2.99
Mike,Hillyer,2005-08-22 00:57:43,4.99
Mike,Hillyer,2005-08-22 00:58:35,4.99
Jon,Stephens,2005-08-22 01:00:42,2.99
Mike,Hillyer,2005-08-22 01:08:34,2.99
Jon,Stephens,2005-08-22 01:09:04,0.99
Jon,Stephens,2005-08-22 01:10:32,1.99
Jon,Stephens,2005-08-22 01:11:37,0.99
Jon,Stephens,2005-08-22 01:12:14,4.99
Jon,Stephens,2005-08-22 01:12:44,4.99
Jon,Stephens,2005-08-22 01:15:51,1.99
Jon,Stephens,2005-08-22 01:17:16,4.99
Jon,Stephens,2005-08-22 01:17:18,2.99
Jon,Stephens,2005-08-22 01:17:19,2.99
Jon,Stephens,2005-08-22 01:18:37,2.99
Jon,Stephens,2005-08-22 01:20:19,4.99
Mike,Hillyer,2005-08-22 01:21:14,5.99
Mike,Hillyer,2005-08-22 01:24:42,0.99
Jon,Stephens,2005-08-22 01:27:51,4.99
Mike,Hillyer,2005-08-22 01:27:57,1.99
Jon,Stephens,2005-08-22 01:32:14,2.99
Jon,Stephens,2005-08-22 01:32:32,5.99
Jon,Stephens,2005-08-22 01:34:05,4.99
Mike,Hillyer,2005-08-22 01:35:37,2.99
Mike,Hillyer,2005-08-22 01:37:19,2.99
Jon,Stephens,2005-08-22 01:40:49,4.99
Mike,Hillyer,2005-08-22 01:43:29,4.99
Mike,Hillyer,2005-08-22 01:45:18,2.99
Jon,Stephens,2005-08-22 01:45:58,6.99
Jon,Stephens,2005-08-22 01:49:07,5.99
Mike,Hillyer,2005-08-22 01:52:26,4.99
Jon,Stephens,2005-08-22 01:54:52,4.99
Jon,Stephens,2005-08-22 01:57:34,4.99
Jon,Stephens,2005-08-22 01:58:15,2.99
Mike,Hillyer,2005-08-22 01:58:42,5.99
Mike,Hillyer,2005-08-22 02:03:30,0.99
Mike,Hillyer,2005-08-22 02:04:38,3.99
Jon,Stephens,2005-08-22 02:05:25,2.99
Jon,Stephens,2005-08-22 02:09:12,7.99
Jon,Stephens,2005-08-22 02:12:44,4.99
Jon,Stephens,2005-08-22 02:13:48,5.99
Mike,Hillyer,2005-08-22 02:13:51,4.99
Jon,Stephens,2005-08-22 02:14:19,4.99
Jon,Stephens,2005-08-22 02:15:26,2.99
Mike,Hillyer,2005-08-22 02:16:55,0.99
Mike,Hillyer,2005-08-22 02:20:44,2.99
Jon,Stephens,2005-08-22 02:25:53,0.99
Jon,Stephens,2005-08-22 02:26:33,5.99
Jon,Stephens,2005-08-22 02:26:47,2.99
Jon,Stephens,2005-08-22 02:27:32,8.99
Mike,Hillyer,2005-08-22 02:31:51,4.99
Jon,Stephens,2005-08-22 02:42:39,0.99
Mike,Hillyer,2005-08-22 02:46:18,3.99
Mike,Hillyer,2005-08-22 02:46:35,2.99
Jon,Stephens,2005-08-22 02:47:07,2.99
Mike,Hillyer,2005-08-22 02:48:05,4.99
Jon,Stephens,2005-08-22 02:51:41,7.99
Jon,Stephens,2005-08-22 02:57:04,7.99
Jon,Stephens,2005-08-22 02:57:06,0.99
Mike,Hillyer,2005-08-22 03:06:38,4.99
Mike,Hillyer,2005-08-22 03:11:35,6.99
Mike,Hillyer,2005-08-22 03:14:46,4.99
Mike,Hillyer,2005-08-22 03:15:01,4.99
Mike,Hillyer,2005-08-22 03:20:26,4.99
Mike,Hillyer,2005-08-22 03:23:20,2.99
Mike,Hillyer,2005-08-22 03:23:24,0.99
Jon,Stephens,2005-08-22 03:23:41,8.99
Jon,Stephens,2005-08-22 03:31:06,5.99
Mike,Hillyer,2005-08-22 03:32:05,0.99
Mike,Hillyer,2005-08-22 03:34:39,4.99
Jon,Stephens,2005-08-22 03:39:29,4.99
Mike,Hillyer,2005-08-22 03:39:56,0.99
Jon,Stephens,2005-08-22 03:42:12,5.99
Jon,Stephens,2005-08-22 03:44:36,2.99
Jon,Stephens,2005-08-22 03:47:39,4.99
Jon,Stephens,2005-08-22 03:52:21,2.99
Jon,Stephens,2005-08-22 03:55:02,0.99
Jon,Stephens,2005-08-22 03:57:08,4.99
Jon,Stephens,2005-08-22 03:58:29,5.99
Mike,Hillyer,2005-08-22 03:59:01,4.99
Mike,Hillyer,2005-08-22 04:04:31,3.99
Jon,Stephens,2005-08-22 04:09:18,2.99
Jon,Stephens,2005-08-22 04:10:10,4.99
Mike,Hillyer,2005-08-22 04:10:49,5.99
Jon,Stephens,2005-08-22 04:11:02,6.99
Jon,Stephens,2005-08-22 04:15:05,4.99
Mike,Hillyer,2005-08-22 04:15:48,4.99
Jon,Stephens,2005-08-22 04:16:56,4.99
Mike,Hillyer,2005-08-22 04:19:23,2.99
Mike,Hillyer,2005-08-22 04:20:55,8.99
Jon,Stephens,2005-08-22 04:22:31,2.99
Jon,Stephens,2005-08-22 04:26:34,6.99
Mike,Hillyer,2005-08-22 04:26:38,4.99
Mike,Hillyer,2005-08-22 04:27:48,4.99
Jon,Stephens,2005-08-22 04:31:37,6.99
Mike,Hillyer,2005-08-22 04:31:50,9.98
Jon,Stephens,2005-08-22 04:32:01,3.99
Mike,Hillyer,2005-08-22 04:34:22,0.99
Mike,Hillyer,2005-08-22 04:38:18,6.99
Mike,Hillyer,2005-08-22 04:44:09,2.99
Jon,Stephens,2005-08-22 04:44:10,4.99
Jon,Stephens,2005-08-22 04:48:44,0.99
Jon,Stephens,2005-08-22 04:50:52,0.99
Jon,Stephens,2005-08-22 04:51:42,7.98
Mike,Hillyer,2005-08-22 04:52:13,2.99
Mike,Hillyer,2005-08-22 04:53:35,0.99
Mike,Hillyer,2005-08-22 04:56:57,0.99
Jon,Stephens,2005-08-22 05:03:59,4.99
Mike,Hillyer,2005-08-22 05:06:38,6.99
Mike,Hillyer,2005-08-22 05:07:17,1.99
Mike,Hillyer,2005-08-22 05:08:58,0.99
Mike,Hillyer,2005-08-22 05:12:24,4.99
Jon,Stephens,2005-08-22 05:13:05,3.99
Mike,Hillyer,2005-08-22 05:13:33,3.99
Mike,Hillyer,2005-08-22 05:15:17,2.99
Mike,Hillyer,2005-08-22 05:16:16,8.99
Mike,Hillyer,2005-08-22 05:18:44,0.99
Mike,Hillyer,2005-08-22 05:31:53,4.99
Mike,Hillyer,2005-08-22 05:32:38,3.99
Mike,Hillyer,2005-08-22 05:38:32,1.99
Mike,Hillyer,2005-08-22 05:38:55,3.99
Mike,Hillyer,2005-08-22 05:40:39,0.99
Jon,Stephens,2005-08-22 05:47:15,4.99
Mike,Hillyer,2005-08-22 05:47:31,1.99
Mike,Hillyer,2005-08-22 05:51:26,0.99
Jon,Stephens,2005-08-22 05:51:59,7.99
Jon,Stephens,2005-08-22 05:52:39,6.99
Jon,Stephens,2005-08-22 05:53:52,2.99
Mike,Hillyer,2005-08-22 05:54:03,4.99
Jon,Stephens,2005-08-22 05:58:23,2.99
Jon,Stephens,2005-08-22 05:58:27,7.99
Mike,Hillyer,2005-08-22 05:59:59,2.99
Mike,Hillyer,2005-08-22 06:01:26,4.99
Mike,Hillyer,2005-08-22 06:05:38,4.99
Jon,Stephens,2005-08-22 06:07:10,2.99
Mike,Hillyer,2005-08-22 06:07:52,1.99
Jon,Stephens,2005-08-22 06:10:53,5.99
Mike,Hillyer,2005-08-22 06:12:16,0.99
Mike,Hillyer,2005-08-22 06:17:12,2.99
Jon,Stephens,2005-08-22 06:19:37,4.99
Jon,Stephens,2005-08-22 06:20:07,2.99
Mike,Hillyer,2005-08-22 06:23:54,6.99
Mike,Hillyer,2005-08-22 06:25:52,4.99
Mike,Hillyer,2005-08-22 06:26:16,0.99
Mike,Hillyer,2005-08-22 06:29:34,3.99
Jon,Stephens,2005-08-22 06:30:10,2.99
Mike,Hillyer,2005-08-22 06:30:28,2.99
Jon,Stephens,2005-08-22 06:31:36,4.99
Jon,Stephens,2005-08-22 06:35:50,6.99
Jon,Stephens,2005-08-22 06:37:43,7.99
Mike,Hillyer,2005-08-22 06:38:10,5.99
Mike,Hillyer,2005-08-22 06:39:24,4.99
Jon,Stephens,2005-08-22 06:45:53,2.99
Jon,Stephens,2005-08-22 06:45:57,2.99
Jon,Stephens,2005-08-22 06:46:03,4.99
Jon,Stephens,2005-08-22 06:46:59,1.99
Jon,Stephens,2005-08-22 06:49:15,6.99
Mike,Hillyer,2005-08-22 06:49:29,5.99
Mike,Hillyer,2005-08-22 06:52:49,2.99
Mike,Hillyer,2005-08-22 06:53:21,5.99
Mike,Hillyer,2005-08-22 06:59:28,2.99
Jon,Stephens,2005-08-22 07:04:25,4.99
Mike,Hillyer,2005-08-22 07:07:50,3.99
Mike,Hillyer,2005-08-22 07:10:26,2.99
Mike,Hillyer,2005-08-22 07:12:53,5.99
Mike,Hillyer,2005-08-22 07:13:15,0.99
Jon,Stephens,2005-08-22 07:16:36,0.99
Jon,Stephens,2005-08-22 07:16:45,0.99
Mike,Hillyer,2005-08-22 07:19:05,2.99
Jon,Stephens,2005-08-22 07:20:55,9.99
Mike,Hillyer,2005-08-22 07:32:23,5.99
Mike,Hillyer,2005-08-22 07:35:31,7.99
Mike,Hillyer,2005-08-22 07:35:56,7.99
Mike,Hillyer,2005-08-22 07:37:24,4.99
Mike,Hillyer,2005-08-22 07:41:08,4.99
Jon,Stephens,2005-08-22 07:46:05,3.99
Mike,Hillyer,2005-08-22 07:47:07,4.99
Jon,Stephens,2005-08-22 07:48:01,4.99
Mike,Hillyer,2005-08-22 07:50:44,4.99
Mike,Hillyer,2005-08-22 07:51:47,4.99
Mike,Hillyer,2005-08-22 07:52:18,1.99
Jon,Stephens,2005-08-22 07:52:24,5.99
Jon,Stephens,2005-08-22 07:52:31,4.99
Jon,Stephens,2005-08-22 07:52:41,2.99
Mike,Hillyer,2005-08-22 07:53:00,5.99
Jon,Stephens,2005-08-22 07:53:14,4.99
Mike,Hillyer,2005-08-22 07:54:47,4.99
Mike,Hillyer,2005-08-22 07:54:58,0.99
Jon,Stephens,2005-08-22 08:00:49,0.99
Mike,Hillyer,2005-08-22 08:06:00,0.99
Mike,Hillyer,2005-08-22 08:11:24,3.99
Mike,Hillyer,2005-08-22 08:15:21,2.99
Jon,Stephens,2005-08-22 08:15:44,4.99
Mike,Hillyer,2005-08-22 08:20:15,0.99
Jon,Stephens,2005-08-22 08:21:21,1.99
Mike,Hillyer,2005-08-22 08:24:32,10.99
Jon,Stephens,2005-08-22 08:27:27,0.99
Mike,Hillyer,2005-08-22 08:30:17,6.99
Jon,Stephens,2005-08-22 08:31:07,4.99
Jon,Stephens,2005-08-22 08:42:32,4.99
Mike,Hillyer,2005-08-22 08:42:45,4.99
Jon,Stephens,2005-08-22 08:43:11,6.99
Jon,Stephens,2005-08-22 08:43:50,6.99
Jon,Stephens,2005-08-22 08:47:35,3.99
Mike,Hillyer,2005-08-22 08:47:44,1.99
Jon,Stephens,2005-08-22 08:52:38,4.99
Jon,Stephens,2005-08-22 08:52:53,0.99
Jon,Stephens,2005-08-22 08:54:12,3.99
Jon,Stephens,2005-08-22 08:55:43,5.99
Jon,Stephens,2005-08-22 08:56:48,2.99
Mike,Hillyer,2005-08-22 08:57:10,2.99
Mike,Hillyer,2005-08-22 08:57:24,0.99
Jon,Stephens,2005-08-22 09:01:52,4.99
Mike,Hillyer,2005-08-22 09:03:04,4.99
Mike,Hillyer,2005-08-22 09:03:44,3.99
Jon,Stephens,2005-08-22 09:04:53,2.99
Jon,Stephens,2005-08-22 09:10:21,0.99
Mike,Hillyer,2005-08-22 09:11:48,4.99
Mike,Hillyer,2005-08-22 09:14:09,0.99
Mike,Hillyer,2005-08-22 09:25:24,3.99
Mike,Hillyer,2005-08-22 09:33:08,6.99
Mike,Hillyer,2005-08-22 09:34:32,4.99
Jon,Stephens,2005-08-22 09:36:00,2.99
Jon,Stephens,2005-08-22 09:36:33,5.99
Jon,Stephens,2005-08-22 09:37:27,0.99
Mike,Hillyer,2005-08-22 09:37:54,4.99
Mike,Hillyer,2005-08-22 09:41:09,2.99
Jon,Stephens,2005-08-22 09:43:18,0.99
Mike,Hillyer,2005-08-22 09:47:37,4.99
Mike,Hillyer,2005-08-22 09:49:32,1.99
Jon,Stephens,2005-08-22 09:51:54,9.99
Jon,Stephens,2005-08-22 09:53:23,5.99
Jon,Stephens,2005-08-22 09:54:54,4.99
Mike,Hillyer,2005-08-22 09:57:16,2.99
Mike,Hillyer,2005-08-22 10:00:04,0.99
Mike,Hillyer,2005-08-22 10:06:28,1.99
Mike,Hillyer,2005-08-22 10:07:52,0.99
Jon,Stephens,2005-08-22 10:08:50,2.99
Mike,Hillyer,2005-08-22 10:09:19,2.99
Jon,Stephens,2005-08-22 10:13:09,5.99
Jon,Stephens,2005-08-22 10:14:33,2.99
Mike,Hillyer,2005-08-22 10:14:39,2.99
Jon,Stephens,2005-08-22 10:15:54,4.99
Jon,Stephens,2005-08-22 10:19:58,6.99
Jon,Stephens,2005-08-22 10:20:55,2.99
Jon,Stephens,2005-08-22 10:22:00,8.99
Mike,Hillyer,2005-08-22 10:24:32,5.99
Jon,Stephens,2005-08-22 10:29:44,0.99
Mike,Hillyer,2005-08-22 10:34:39,2.99
Mike,Hillyer,2005-08-22 10:39:51,4.99
Mike,Hillyer,2005-08-22 10:41:58,0.99
Mike,Hillyer,2005-08-22 10:46:44,4.99
Jon,Stephens,2005-08-22 10:49:06,0.99
Mike,Hillyer,2005-08-22 10:49:21,2.99
Mike,Hillyer,2005-08-22 10:50:13,3.99
Jon,Stephens,2005-08-22 10:55:42,5.99
Jon,Stephens,2005-08-22 10:55:45,3.99
Mike,Hillyer,2005-08-22 10:58:43,4.99
Mike,Hillyer,2005-08-22 10:58:45,1.99
Mike,Hillyer,2005-08-22 11:01:15,10.99
Jon,Stephens,2005-08-22 11:02:52,5.99
Jon,Stephens,2005-08-22 11:04:52,5.99
Jon,Stephens,2005-08-22 11:05:34,1.99
Jon,Stephens,2005-08-22 11:09:18,2.99
Mike,Hillyer,2005-08-22 11:09:31,2.99
Jon,Stephens,2005-08-22 11:09:56,2.99
Jon,Stephens,2005-08-22 11:11:51,0.99
Jon,Stephens,2005-08-22 11:14:31,2.99
Jon,Stephens,2005-08-22 11:17:06,7.99
Mike,Hillyer,2005-08-22 11:17:37,6.99
Mike,Hillyer,2005-08-22 11:17:59,4.99
Jon,Stephens,2005-08-22 11:19:22,2.99
Mike,Hillyer,2005-08-22 11:21:08,6.99
Jon,Stephens,2005-08-22 11:24:09,0.99
Jon,Stephens,2005-08-22 11:28:26,0.99
Jon,Stephens,2005-08-22 11:34:06,6.99
Mike,Hillyer,2005-08-22 11:34:33,5.99
Jon,Stephens,2005-08-22 11:34:43,2.99
Mike,Hillyer,2005-08-22 11:36:16,6.99
Mike,Hillyer,2005-08-22 11:39:03,2.99
Mike,Hillyer,2005-08-22 11:41:35,0.99
Mike,Hillyer,2005-08-22 11:43:04,5.99
Mike,Hillyer,2005-08-22 11:43:42,1.99
Jon,Stephens,2005-08-22 11:48:19,3.99
Jon,Stephens,2005-08-22 11:49:16,4.99
Mike,Hillyer,2005-08-22 11:55:03,4.99
Jon,Stephens,2005-08-22 11:56:02,0.99
Jon,Stephens,2005-08-22 11:58:58,6.99
Jon,Stephens,2005-08-22 12:01:06,2.99
Mike,Hillyer,2005-08-22 12:01:16,2.99
Jon,Stephens,2005-08-22 12:01:33,0.99
Mike,Hillyer,2005-08-22 12:01:48,0.99
Mike,Hillyer,2005-08-22 12:05:02,4.99
Mike,Hillyer,2005-08-22 12:10:07,2.99
Mike,Hillyer,2005-08-22 12:12:58,1.99
Jon,Stephens,2005-08-22 12:16:46,0.99
Mike,Hillyer,2005-08-22 12:21:43,4.99
Mike,Hillyer,2005-08-22 12:21:49,2.99
Jon,Stephens,2005-08-22 12:23:59,0.99
Jon,Stephens,2005-08-22 12:24:55,7.99
Jon,Stephens,2005-08-22 12:28:01,2.99
Jon,Stephens,2005-08-22 12:35:40,0.99
Mike,Hillyer,2005-08-22 12:38:20,2.99
Mike,Hillyer,2005-08-22 12:38:37,4.99
Mike,Hillyer,2005-08-22 12:41:33,2.99
Mike,Hillyer,2005-08-22 12:42:47,0.99
Jon,Stephens,2005-08-22 12:46:37,4.99
Mike,Hillyer,2005-08-22 12:47:45,1.99
Mike,Hillyer,2005-08-22 12:48:44,3.99
Jon,Stephens,2005-08-22 12:51:38,5.99
Mike,Hillyer,2005-08-22 12:53:22,8.99
Mike,Hillyer,2005-08-22 12:53:58,5.99
Jon,Stephens,2005-08-22 12:56:29,0.99
Mike,Hillyer,2005-08-22 12:57:26,3.99
Mike,Hillyer,2005-08-22 13:03:52,2.99
Mike,Hillyer,2005-08-22 13:04:32,7.99
Jon,Stephens,2005-08-22 13:06:26,3.99
Mike,Hillyer,2005-08-22 13:11:25,2.99
Mike,Hillyer,2005-08-22 13:17:43,0.99
Mike,Hillyer,2005-08-22 13:18:25,7.99
Jon,Stephens,2005-08-22 13:19:19,3.99
Mike,Hillyer,2005-08-22 13:19:25,2.99
Jon,Stephens,2005-08-22 13:20:28,2.99
Jon,Stephens,2005-08-22 13:36:30,2.99
Jon,Stephens,2005-08-22 13:38:11,8.99
Mike,Hillyer,2005-08-22 13:39:20,6.99
Jon,Stephens,2005-08-22 13:41:49,3.99
Jon,Stephens,2005-08-22 13:44:32,4.99
Jon,Stephens,2005-08-22 13:46:24,2.99
Mike,Hillyer,2005-08-22 13:49:18,2.99
Jon,Stephens,2005-08-22 13:53:04,4.99
Jon,Stephens,2005-08-22 13:57:55,2.99
Mike,Hillyer,2005-08-22 13:58:23,2.99
Mike,Hillyer,2005-08-22 13:59:19,4.99
Mike,Hillyer,2005-08-22 14:08:06,2.99
Jon,Stephens,2005-08-22 14:12:05,2.99
Jon,Stephens,2005-08-22 14:23:11,7.99
Jon,Stephens,2005-08-22 14:25:21,7.99
Mike,Hillyer,2005-08-22 14:26:01,2.99
Mike,Hillyer,2005-08-22 14:27:37,6.99
Jon,Stephens,2005-08-22 14:27:46,4.99
Jon,Stephens,2005-08-22 14:29:11,9.99
Mike,Hillyer,2005-08-22 14:30:09,6.99
Mike,Hillyer,2005-08-22 14:30:39,2.99
Mike,Hillyer,2005-08-22 14:32:25,0.99
Mike,Hillyer,2005-08-22 14:33:50,6.99
Mike,Hillyer,2005-08-22 14:37:22,1.99
Jon,Stephens,2005-08-22 14:41:05,4.99
Mike,Hillyer,2005-08-22 14:43:13,0.99
Jon,Stephens,2005-08-22 14:47:53,4.99
Mike,Hillyer,2005-08-22 14:59:30,2.99
Mike,Hillyer,2005-08-22 15:05:37,6.99
Mike,Hillyer,2005-08-22 15:14:20,2.99
Jon,Stephens,2005-08-22 15:21:56,4.99
Jon,Stephens,2005-08-22 15:22:15,4.99
Jon,Stephens,2005-08-22 15:23:59,6.99
Mike,Hillyer,2005-08-22 15:25:33,4.99
Jon,Stephens,2005-08-22 15:26:29,6.99
Jon,Stephens,2005-08-22 15:26:36,6.99
Jon,Stephens,2005-08-22 15:29:15,5.99
Mike,Hillyer,2005-08-22 15:30:25,6.99
Jon,Stephens,2005-08-22 15:34:49,4.99
Mike,Hillyer,2005-08-22 15:36:04,0.99
Mike,Hillyer,2005-08-22 15:36:22,4.99
Jon,Stephens,2005-08-22 15:42:57,0.99
Mike,Hillyer,2005-08-22 15:46:20,2.99
Mike,Hillyer,2005-08-22 15:47:05,0.99
Jon,Stephens,2005-08-22 15:49:54,2.99
Jon,Stephens,2005-08-22 15:51:12,0.99
Jon,Stephens,2005-08-22 15:52:50,5.99
Jon,Stephens,2005-08-22 15:52:57,0.99
Jon,Stephens,2005-08-22 15:53:32,4.99
Jon,Stephens,2005-08-22 15:55:48,4.99
Mike,Hillyer,2005-08-22 15:56:42,3.99
Mike,Hillyer,2005-08-22 15:57:38,4.99
Mike,Hillyer,2005-08-22 16:06:23,4.99
Mike,Hillyer,2005-08-22 16:06:49,2.99
Jon,Stephens,2005-08-22 16:07:34,0.99
Mike,Hillyer,2005-08-22 16:08:23,4.99
Jon,Stephens,2005-08-22 16:11:32,2.99
Mike,Hillyer,2005-08-22 16:14:25,0.99
Jon,Stephens,2005-08-22 16:15:33,7.99
Jon,Stephens,2005-08-22 16:17:49,2.99
Mike,Hillyer,2005-08-22 16:22:53,2.99
Mike,Hillyer,2005-08-22 16:24:42,10.99
Jon,Stephens,2005-08-22 16:26:53,4.99
Mike,Hillyer,2005-08-22 16:28:00,2.99
Mike,Hillyer,2005-08-22 16:30:43,2.99
Mike,Hillyer,2005-08-22 16:32:23,0.99
Jon,Stephens,2005-08-22 16:33:39,6.99
Jon,Stephens,2005-08-22 16:35:25,2.99
Mike,Hillyer,2005-08-22 16:35:47,3.99
Mike,Hillyer,2005-08-22 16:37:32,4.99
Mike,Hillyer,2005-08-22 16:37:36,3.99
Mike,Hillyer,2005-08-22 16:40:21,2.99
Mike,Hillyer,2005-08-22 16:44:26,2.99
Mike,Hillyer,2005-08-22 16:49:02,5.99
Jon,Stephens,2005-08-22 16:53:29,2.99
Mike,Hillyer,2005-08-22 16:55:26,2.99
Jon,Stephens,2005-08-22 16:57:02,2.99
Jon,Stephens,2005-08-22 16:58:31,0.99
Mike,Hillyer,2005-08-22 16:59:05,9.99
Mike,Hillyer,2005-08-22 17:00:31,6.99
Mike,Hillyer,2005-08-22 17:02:23,3.99
Jon,Stephens,2005-08-22 17:12:29,2.99
Jon,Stephens,2005-08-22 17:12:30,4.99
Mike,Hillyer,2005-08-22 17:13:39,1.99
Mike,Hillyer,2005-08-22 17:18:05,5.99
Mike,Hillyer,2005-08-22 17:18:32,0.99
Mike,Hillyer,2005-08-22 17:20:17,10.99
Mike,Hillyer,2005-08-22 17:22:41,4.99
Mike,Hillyer,2005-08-22 17:27:23,3.99
Mike,Hillyer,2005-08-22 17:30:25,2.99
Jon,Stephens,2005-08-22 17:31:41,4.99
Jon,Stephens,2005-08-22 17:32:57,4.99
Jon,Stephens,2005-08-22 17:37:02,0.99
Jon,Stephens,2005-08-22 17:41:53,0.99
Mike,Hillyer,2005-08-22 17:43:12,1.99
Jon,Stephens,2005-08-22 17:44:27,0.99
Jon,Stephens,2005-08-22 17:44:30,4.99
Jon,Stephens,2005-08-22 17:46:12,0.99
Mike,Hillyer,2005-08-22 17:46:17,4.99
Jon,Stephens,2005-08-22 17:46:41,2.99
Jon,Stephens,2005-08-22 17:47:40,4.99
Mike,Hillyer,2005-08-22 17:48:10,0.99
Mike,Hillyer,2005-08-22 17:48:28,4.99
Mike,Hillyer,2005-08-22 17:48:42,2.99
Mike,Hillyer,2005-08-22 17:49:35,3.99
Jon,Stephens,2005-08-22 17:50:49,3.99
